Filename, Parameters, Label, AvgVelocity, AvgAcceleration, KineticEnergy, PathLength, RsdVelocity, RsdAcceleration
nn_generat_params_log1_7.txt,Parameter_35,With NN,0.000830,0.000049,0.000004,0.574796, 2.19%, 1.96%
nn_generat_params_log1_7.txt,Parameter_36,With NN,0.000912,0.000097,0.000003,0.707090, 1.86%, 2.05%
nn_generat_params_log1_7.txt,Parameter_37,With NN,0.000785,0.000084,0.000001,0.839085, 1.00%, 1.38%
nn_generat_params_log1_7.txt,Parameter_38,With NN,0.001447,0.000114,0.000011,0.894249, 2.27%, 2.90%
nn_generat_params_log1_7.txt,Parameter_39,With NN,0.001506,0.000098,0.000013,0.972478, 2.39%, 2.00%
nn_generat_params_log1_7.txt,Parameter_40,With NN,0.001004,0.000104,0.000005,0.665970, 2.07%, 2.51%
nn_generat_params_log1_7.txt,Parameter_41,With NN,0.001012,0.000082,0.000002,0.881035, 1.32%, 1.48%
nn_generat_params_log1_7.txt,Parameter_42,With NN,0.001158,0.000097,0.000007,0.704050, 2.20%, 2.01%
nn_generat_params_log1_7.txt,Parameter_43,With NN,0.001042,0.000090,0.000003,0.807034, 1.77%, 1.70%
nn_generat_params_log1_7.txt,Parameter_44,With NN,0.000835,0.000085,0.000004,0.535336, 2.36%, 2.92%
nn_generat_params_log1_7.txt,Parameter_45,With NN,0.000863,0.000101,0.000002,0.855662, 1.45%, 1.54%
nn_generat_params_log1_7.txt,Parameter_46,With NN,0.001540,0.000060,0.000019,0.963936, 2.70%, 2.44%
nn_generat_params_log1_7.txt,Parameter_47,With NN,0.001049,0.000118,0.000003,0.740379, 1.78%, 2.10%
nn_generat_params_log1_7.txt,Parameter_48,With NN,0.001422,0.000112,0.000007,0.968156, 1.71%, 2.41%
nn_generat_params_log1_7.txt,Parameter_49,With NN,0.000730,0.000075,0.000001,0.799315, 1.25%, 1.39%
nn_generat_params_log1_7.txt,Parameter_50,With NN,0.001112,0.000118,0.000004,0.815338, 1.82%, 1.98%
nn_generat_params_log1_7.txt,Parameter_51,With NN,0.001163,0.000123,0.000005,0.860870, 1.78%, 1.70%
nn_generat_params_log1_7.txt,Parameter_52,With NN,0.001080,0.000079,0.000006,0.908481, 2.25%, 2.68%
nn_generat_params_log1_7.txt,Parameter_53,With NN,0.000754,0.000092,0.000002,0.679800, 2.00%, 1.94%
nn_generat_params_log1_7.txt,Parameter_54,With NN,0.000924,0.000062,0.000004,0.624517, 2.03%, 2.28%
nn_generat_params_log1_7.txt,Parameter_55,With NN,0.001158,0.000104,0.000005,0.747409, 1.96%, 2.38%
nn_generat_params_log1_7.txt,Parameter_56,With NN,0.000772,0.000090,0.000003,0.634480, 2.27%, 2.32%
nn_generat_params_log1_7.txt,Parameter_57,With NN,0.000925,0.000081,0.000003,0.685067, 1.76%, 2.15%
nn_generat_params_log1_7.txt,Parameter_58,With NN,0.001482,0.000063,0.000007,0.903652, 1.63%, 2.10%
nn_generat_params_log1_7.txt,Parameter_59,With NN,0.001152,0.000117,0.000004,0.898887, 1.64%, 1.76%
nn_generat_params_log1_7.txt,Parameter_60,With NN,0.001019,0.000106,0.000005,0.771311, 2.18%, 2.61%
nn_generat_params_log1_7.txt,Parameter_61,With NN,0.000920,0.000100,0.000005,0.870749, 2.42%, 1.92%
nn_generat_params_log1_7.txt,Parameter_62,With NN,0.001194,0.000124,0.000006,0.825117, 2.11%, 2.38%
nn_generat_params_log1_7.txt,Parameter_63,With NN,0.001011,0.000107,0.000004,0.795938, 1.95%, 1.80%
nn_generat_params_log1_7.txt,Parameter_64,With NN,0.000791,0.000072,0.000002,0.658865, 1.96%, 2.16%
nn_generat_params_log1_7.txt,Parameter_65,With NN,0.001028,0.000098,0.000003,0.824686, 1.70%, 1.86%
nn_generat_params_log1_7.txt,Parameter_66,With NN,0.001608,0.000101,0.000010,0.989463, 1.93%, 1.99%
nn_generat_params_log1_7.txt,Parameter_67,With NN,0.001552,0.000144,0.000008,1.043390, 1.82%, 2.15%
nn_generat_params_log1_7.txt,Parameter_68,With NN,0.001023,0.000127,0.000005,0.908079, 2.24%, 2.20%
nn_generat_params_log1_7.txt,Parameter_69,With NN,0.001138,0.000094,0.000006,0.974048, 2.04%, 2.03%
nn_generat_params_log1_7.txt,Parameter_70,With NN,0.001078,0.000132,0.000005,0.911505, 2.02%, 1.98%
nn_generat_params_log1_7.txt,Parameter_71,With NN,0.001370,0.000146,0.000008,1.104515, 2.00%, 1.90%
nn_generat_params_log1_7.txt,Parameter_72,With NN,0.000937,0.000082,0.000002,0.732645, 1.45%, 1.72%
nn_generat_params_log1_7.txt,Parameter_73,With NN,0.001362,0.000111,0.000010,1.017911, 2.23%, 2.18%
nn_generat_params_log1_7.txt,Parameter_74,With NN,0.001393,0.000110,0.000008,0.846099, 1.76%, 2.23%
nn_generat_params_log1_7.txt,Parameter_75,With NN,0.001297,0.000117,0.000006,0.841408, 1.92%, 2.00%
nn_generat_params_log1_7.txt,Parameter_76,With NN,0.000710,0.000078,0.000003,0.528034, 2.54%, 2.67%
nn_generat_params_log1_7.txt,Parameter_77,With NN,0.001100,0.000068,0.000005,0.756408, 1.83%, 1.89%
nn_generat_params_log1_7.txt,Parameter_78,With NN,0.001870,0.000109,0.000018,1.127187, 2.25%, 1.96%
nn_generat_params_log1_7.txt,Parameter_79,With NN,0.001061,0.000113,0.000006,0.764099, 2.29%, 2.66%
nn_generat_params_log1_7.txt,Parameter_80,With NN,0.001002,0.000063,0.000004,0.768998, 1.93%, 1.92%
nn_generat_params_log1_7.txt,Parameter_81,With NN,0.000972,0.000104,0.000005,0.792398, 2.34%, 3.20%
nn_generat_params_log1_7.txt,Parameter_82,With NN,0.001182,0.000116,0.000006,0.751751, 1.99%, 2.20%
nn_generat_params_log1_7.txt,Parameter_83,With NN,0.001668,0.000135,0.000014,1.190416, 2.07%, 1.90%
nn_generat_params_log1_7.txt,Parameter_84,With NN,0.000723,0.000071,0.000002,0.553198, 1.75%, 2.07%
nn_generat_params_log1_7.txt,Parameter_85,With NN,0.001165,0.000094,0.000003,0.862387, 1.40%, 2.18%
nn_generat_params_log1_7.txt,Parameter_86,With NN,0.001096,0.000109,0.000004,0.715927, 1.71%, 1.83%
nn_generat_params_log1_7.txt,Parameter_87,With NN,0.001425,0.000121,0.000009,1.077520, 2.13%, 2.01%
nn_generat_params_log1_7.txt,Parameter_88,With NN,0.000676,0.000076,0.000002,0.614677, 1.93%, 1.82%
nn_generat_params_log1_7.txt,Parameter_89,With NN,0.001063,0.000120,0.000002,1.181322, 1.45%, 1.57%
nn_generat_params_log1_7.txt,Parameter_90,With NN,0.001216,0.000113,0.000005,0.749148, 1.88%, 1.95%
nn_generat_params_log1_7.txt,Parameter_91,With NN,0.001476,0.000147,0.000009,1.029796, 2.04%, 1.96%
nn_generat_params_log1_7.txt,Parameter_92,With NN,0.000936,0.000117,0.000003,0.813324, 1.94%, 2.08%
nn_generat_params_log1_7.txt,Parameter_93,With NN,0.001262,0.000103,0.000006,0.986196, 1.70%, 1.89%
nn_generat_params_log1_7.txt,Parameter_94,With NN,0.001453,0.000146,0.000009,1.049047, 1.96%, 2.52%
nn_generat_params_log1_7.txt,Parameter_95,With NN,0.001477,0.000160,0.000008,1.208695, 1.83%, 2.02%
nn_generat_params_log1_7.txt,Parameter_96,With NN,0.000750,0.000088,0.000002,0.610101, 1.92%, 2.09%
nn_generat_params_log1_7.txt,Parameter_97,With NN,0.001233,0.000085,0.000004,0.881657, 1.72%, 2.09%
nn_generat_params_log1_7.txt,Parameter_98,With NN,0.001672,0.000084,0.000013,1.041832, 1.96%, 1.72%
nn_generat_params_log1_7.txt,Parameter_99,With NN,0.001367,0.000123,0.000007,0.878058, 1.91%, 2.48%
nn_generat_params_log1_7.txt,Parameter_100,With NN,0.000924,0.000075,0.000002,0.711076, 1.54%, 2.24%
nn_generat_params_log1_7.txt,Parameter_101,With NN,0.000842,0.000079,0.000005,0.708074, 2.54%, 2.07%
nn_generat_params_log1_7.txt,Parameter_102,With NN,0.001529,0.000123,0.000013,0.985051, 2.34%, 1.76%
nn_generat_params_log1_7.txt,Parameter_103,With NN,0.001519,0.000123,0.000014,0.973609, 2.45%, 2.38%
nn_generat_params_log1_7.txt,Parameter_104,With NN,0.000842,0.000111,0.000003,0.701435, 2.06%, 2.26%
nn_generat_params_log1_7.txt,Parameter_105,With NN,0.000867,0.000084,0.000002,0.776529, 1.54%, 1.79%
nn_generat_params_log1_7.txt,Parameter_106,With NN,0.001502,0.000128,0.000008,0.960985, 1.88%, 2.36%
nn_generat_params_log1_7.txt,Parameter_107,With NN,0.001388,0.000101,0.000006,0.905788, 1.82%, 1.89%
nn_generat_params_log1_7.txt,Parameter_108,With NN,0.000901,0.000115,0.000004,0.733820, 2.27%, 2.25%
nn_generat_params_log1_7.txt,Parameter_109,With NN,0.001085,0.000110,0.000006,0.818712, 2.28%, 2.97%
nn_generat_params_log1_7.txt,Parameter_110,With NN,0.001560,0.000154,0.000010,0.975975, 2.00%, 2.34%
nn_generat_params_log1_7.txt,Parameter_111,With NN,0.001028,0.000109,0.000004,0.735283, 1.99%, 1.88%
nn_generat_params_log1_7.txt,Parameter_112,With NN,0.000676,0.000086,0.000001,0.536515, 1.75%, 1.96%
nn_generat_params_log1_7.txt,Parameter_113,With NN,0.001095,0.000104,0.000004,0.880860, 1.80%, 2.16%
nn_generat_params_log1_7.txt,Parameter_114,With NN,0.001255,0.000127,0.000006,0.873633, 2.03%, 1.99%
nn_generat_params_log1_7.txt,Parameter_115,With NN,0.001260,0.000103,0.000006,0.881741, 1.88%, 2.06%
nn_generat_params_log1_7.txt,Parameter_116,With NN,0.001233,0.000108,0.000005,1.017939, 1.78%, 1.87%
nn_generat_params_log1_7.txt,Parameter_117,With NN,0.000737,0.000076,0.000001,0.647841, 1.56%, 1.83%
nn_generat_params_log1_7.txt,Parameter_118,With NN,0.001466,0.000129,0.000014,0.959837, 2.52%, 2.95%
nn_generat_params_log1_7.txt,Parameter_119,With NN,0.001109,0.000113,0.000006,0.703226, 2.26%, 1.99%
nn_generat_params_log1_7.txt,Parameter_120,With NN,0.000535,0.000069,0.000001,0.584718, 1.81%, 1.88%
nn_generat_params_log1_7.txt,Parameter_121,With NN,0.001494,0.000086,0.000010,1.017383, 2.11%, 2.25%
nn_generat_params_log1_7.txt,Parameter_122,With NN,0.001240,0.000137,0.000008,0.928384, 2.19%, 2.54%
nn_generat_params_log1_7.txt,Parameter_123,With NN,0.000935,0.000107,0.000003,0.638492, 1.74%, 1.67%
nn_generat_params_log1_7.txt,Parameter_124,With NN,0.001166,0.000093,0.000007,0.875961, 2.11%, 2.98%
nn_generat_params_log1_7.txt,Parameter_125,With NN,0.000965,0.000103,0.000003,0.791426, 1.73%, 1.83%
nn_generat_params_log1_7.txt,Parameter_126,With NN,0.001216,0.000136,0.000007,0.855929, 2.18%, 2.44%
nn_generat_params_log1_7.txt,Parameter_127,With NN,0.001222,0.000112,0.000007,0.876479, 2.15%, 2.17%
nn_generat_params_log1_7.txt,Parameter_128,With NN,0.000543,0.000062,0.000001,0.465802, 1.75%, 1.82%
nn_generat_params_log1_7.txt,Parameter_129,With NN,0.001112,0.000096,0.000006,0.888045, 2.21%, 2.07%
nn_generat_params_log1_7.txt,Parameter_130,With NN,0.001459,0.000127,0.000010,0.917497, 2.14%, 2.58%
nn_generat_params_log1_7.txt,Parameter_131,With NN,0.001329,0.000134,0.000007,0.973632, 1.92%, 2.40%
nn_generat_params_log1_7.txt,Parameter_132,With NN,0.001086,0.000089,0.000003,0.959569, 1.63%, 1.98%
nn_generat_params_log1_7.txt,Parameter_133,With NN,0.001075,0.000108,0.000004,0.824153, 1.94%, 2.21%
nn_generat_params_log1_7.txt,Parameter_134,With NN,0.001153,0.000117,0.000004,0.831594, 1.61%, 1.84%
nn_generat_params_log1_7.txt,Parameter_135,With NN,0.001069,0.000094,0.000003,0.790875, 1.50%, 1.98%
nn_generat_params_log1_7.txt,Parameter_136,With NN,0.001466,0.000109,0.000009,0.985657, 1.98%, 2.16%
nn_generat_params_log1_7.txt,Parameter_137,With NN,0.000792,0.000114,0.000003,0.642823, 2.12%, 2.25%
nn_generat_params_log1_7.txt,Parameter_138,With NN,0.001346,0.000125,0.000007,0.841434, 1.96%, 2.06%
nn_generat_params_log1_7.txt,Parameter_139,With NN,0.001349,0.000105,0.000009,1.009391, 2.14%, 1.93%
nn_generat_params_log1_7.txt,Parameter_140,With NN,0.001068,0.000111,0.000003,1.180549, 1.62%, 1.87%
nn_generat_params_log1_7.txt,Parameter_141,With NN,0.000735,0.000068,0.000002,0.669067, 1.86%, 2.15%
nn_generat_params_log1_7.txt,Parameter_142,With NN,0.001205,0.000105,0.000006,0.857446, 1.95%, 2.20%
nn_generat_params_log1_7.txt,Parameter_143,With NN,0.001025,0.000109,0.000004,0.679220, 1.76%, 1.65%
nn_generat_params_log1_7.txt,Parameter_144,With NN,0.000675,0.000077,0.000002,0.501188, 2.12%, 2.00%
nn_generat_params_log1_7.txt,Parameter_145,With NN,0.001119,0.000091,0.000006,0.704979, 2.16%, 2.82%
nn_generat_params_log1_7.txt,Parameter_146,With NN,0.001163,0.000084,0.000004,0.787082, 1.60%, 1.64%
nn_generat_params_log1_7.txt,Parameter_147,With NN,0.001395,0.000116,0.000008,0.859917, 1.90%, 2.28%
nn_generat_params_log1_7.txt,Parameter_148,With NN,0.000723,0.000067,0.000001,0.598512, 1.55%, 2.05%
nn_generat_params_log1_7.txt,Parameter_149,With NN,0.000764,0.000083,0.000003,0.617881, 2.14%, 2.24%
nn_generat_params_log1_7.txt,Parameter_150,With NN,0.000845,0.000092,0.000003,0.646329, 2.06%, 2.10%
nn_generat_params_log1_7.txt,Parameter_151,With NN,0.001223,0.000161,0.000006,1.060126, 2.04%, 2.16%
nn_generat_params_log1_7.txt,Parameter_152,With NN,0.000925,0.000086,0.000004,0.841878, 2.04%, 2.73%
nn_generat_params_log1_7.txt,Parameter_153,With NN,0.000800,0.000089,0.000002,0.883528, 1.70%, 1.53%
nn_generat_params_log1_7.txt,Parameter_154,With NN,0.001486,0.000123,0.000011,1.006919, 2.21%, 2.29%
nn_generat_params_log1_7.txt,Parameter_155,With NN,0.001484,0.000117,0.000008,1.011730, 1.84%, 1.74%
nn_generat_params_log1_7.txt,Parameter_156,With NN,0.001166,0.000107,0.000005,0.928685, 1.91%, 2.00%
nn_generat_params_log1_7.txt,Parameter_157,With NN,0.001265,0.000143,0.000008,1.090983, 2.25%, 2.46%
nn_generat_params_log1_7.txt,Parameter_158,With NN,0.001182,0.000083,0.000008,0.836296, 2.25%, 2.33%
nn_generat_params_log1_7.txt,Parameter_159,With NN,0.001218,0.000089,0.000007,0.719151, 2.12%, 2.61%
nn_generat_params_log1_7.txt,Parameter_160,With NN,0.000769,0.000094,0.000002,0.714828, 1.70%, 1.81%
nn_generat_params_log1_7.txt,Parameter_161,With NN,0.000775,0.000099,0.000002,0.737497, 1.85%, 2.04%
nn_generat_params_log1_7.txt,Parameter_162,With NN,0.001131,0.000118,0.000005,0.864474, 1.97%, 2.12%
nn_generat_params_log1_7.txt,Parameter_163,With NN,0.000962,0.000115,0.000004,0.795601, 2.11%, 2.37%
nn_generat_params_log1_7.txt,Parameter_164,With NN,0.000859,0.000101,0.000005,0.902914, 2.53%, 2.64%
nn_generat_params_log1_7.txt,Parameter_165,With NN,0.000783,0.000072,0.000003,0.677679, 2.18%, 2.04%
nn_generat_params_log1_7.txt,Parameter_166,With NN,0.001150,0.000119,0.000005,0.829362, 1.84%, 2.58%
nn_generat_params_log1_7.txt,Parameter_167,With NN,0.001528,0.000127,0.000007,1.152551, 1.65%, 1.93%
nn_generat_params_log1_7.txt,Parameter_168,With NN,0.000799,0.000083,0.000005,0.698579, 2.61%, 2.30%
nn_generat_params_log1_7.txt,Parameter_169,With NN,0.000819,0.000095,0.000002,0.708358, 1.63%, 1.97%
nn_generat_params_log1_7.txt,Parameter_170,With NN,0.001389,0.000181,0.000006,1.160463, 1.79%, 1.93%
nn_generat_params_log1_7.txt,Parameter_171,With NN,0.001597,0.000114,0.000010,1.049477, 1.74%, 2.41%
nn_generat_params_log1_7.txt,Parameter_172,With NN,0.000872,0.000102,0.000005,0.733923, 2.59%, 2.90%
nn_generat_params_log1_7.txt,Parameter_173,With NN,0.000657,0.000059,0.000001,0.551456, 1.67%, 1.61%
nn_generat_params_log1_7.txt,Parameter_174,With NN,0.001031,0.000090,0.000007,0.805257, 2.45%, 1.91%
nn_generat_params_log1_7.txt,Parameter_175,With NN,0.001311,0.000112,0.000005,0.820669, 1.66%, 2.33%
nn_generat_params_log1_7.txt,Parameter_176,With NN,0.000791,0.000092,0.000003,0.567548, 2.19%, 2.36%
nn_generat_params_log1_7.txt,Parameter_177,With NN,0.001087,0.000126,0.000003,1.128007, 1.66%, 1.87%
nn_generat_params_log1_7.txt,Parameter_178,With NN,0.001395,0.000142,0.000011,0.970145, 2.36%, 2.12%
nn_generat_params_log1_7.txt,Parameter_179,With NN,0.001182,0.000099,0.000005,0.741691, 1.74%, 1.97%
nn_generat_params_log1_7.txt,Parameter_180,With NN,0.000976,0.000073,0.000003,0.642596, 1.84%, 2.08%
nn_generat_params_log1_7.txt,Parameter_181,With NN,0.001498,0.000139,0.000007,1.034968, 1.70%, 2.19%
nn_generat_params_log1_7.txt,Parameter_182,With NN,0.001094,0.000116,0.000004,0.905382, 1.86%, 1.65%
nn_generat_params_log1_7.txt,Parameter_183,With NN,0.001310,0.000110,0.000005,0.829396, 1.68%, 2.27%
nn_generat_params_log1_7.txt,Parameter_184,With NN,0.000862,0.000065,0.000006,0.687369, 2.82%, 2.86%
nn_generat_params_log1_7.txt,Parameter_185,With NN,0.001535,0.000125,0.000008,1.131614, 1.88%, 2.69%
nn_generat_params_log1_7.txt,Parameter_186,With NN,0.001277,0.000095,0.000008,0.794767, 2.17%, 2.23%
nn_generat_params_log1_7.txt,Parameter_187,With NN,0.001148,0.000125,0.000006,0.788784, 2.14%, 2.48%
nn_generat_params_log1_7.txt,Parameter_188,With NN,0.000749,0.000069,0.000003,0.614622, 2.41%, 2.46%
nn_generat_params_log1_7.txt,Parameter_189,With NN,0.000929,0.000116,0.000005,0.721196, 2.47%, 2.33%
nn_generat_params_log1_7.txt,Parameter_190,With NN,0.001134,0.000117,0.000007,0.794494, 2.39%, 2.62%
nn_generat_params_log1_7.txt,Parameter_191,With NN,0.001088,0.000095,0.000005,0.887573, 1.98%, 1.69%
nn_generat_params_log1_7.txt,Parameter_192,With NN,0.000872,0.000089,0.000008,0.663358, 3.15%, 2.93%
nn_generat_params_log1_7.txt,Parameter_193,With NN,0.000697,0.000080,0.000002,0.496155, 2.20%, 2.21%
nn_generat_params_log1_7.txt,Parameter_194,With NN,0.001067,0.000092,0.000003,0.767453, 1.70%, 1.75%
nn_generat_params_log1_7.txt,Parameter_195,With NN,0.000904,0.000084,0.000004,0.631314, 2.11%, 2.23%
nn_generat_params_log1_7.txt,Parameter_196,With NN,0.001297,0.000100,0.000004,0.944119, 1.37%, 2.34%
nn_generat_params_log1_7.txt,Parameter_197,With NN,0.001172,0.000141,0.000005,1.028208, 1.86%, 2.14%
nn_generat_params_log1_7.txt,Parameter_198,With NN,0.001139,0.000114,0.000004,0.795408, 1.84%, 2.20%
nn_generat_params_log1_7.txt,Parameter_199,With NN,0.000875,0.000117,0.000003,0.613532, 2.04%, 2.27%
nn_generat_params_log1_7.txt,Parameter_200,With NN,0.001288,0.000074,0.000004,0.824127, 1.31%, 2.63%
nn_generat_params_log1_7.txt,Parameter_201,With NN,0.001023,0.000111,0.000005,0.776507, 2.27%, 2.36%
nn_generat_params_log1_7.txt,Parameter_202,With NN,0.001022,0.000121,0.000006,0.832849, 2.48%, 2.13%
nn_generat_params_log1_7.txt,Parameter_203,With NN,0.001213,0.000098,0.000007,0.819768, 2.02%, 1.86%
nn_generat_params_log1_7.txt,Parameter_204,With NN,0.001205,0.000113,0.000009,0.820647, 2.29%, 2.83%
nn_generat_params_log1_7.txt,Parameter_205,With NN,0.001235,0.000115,0.000009,0.961064, 2.37%, 2.62%
nn_generat_params_log1_7.txt,Parameter_206,With NN,0.001289,0.000126,0.000008,0.812627, 2.20%, 2.51%
nn_generat_params_log1_7.txt,Parameter_207,With NN,0.001604,0.000143,0.000014,1.050085, 2.34%, 2.11%
nn_generat_params_log1_7.txt,Parameter_208,With NN,0.001025,0.000085,0.000006,0.778848, 2.46%, 2.96%
nn_generat_params_log1_7.txt,Parameter_209,With NN,0.000719,0.000081,0.000002,0.697655, 1.87%, 1.69%
nn_generat_params_log1_7.txt,Parameter_210,With NN,0.001059,0.000082,0.000005,0.830904, 2.12%, 1.97%
nn_generat_params_log1_7.txt,Parameter_211,With NN,0.001525,0.000131,0.000007,1.005336, 1.72%, 1.57%
nn_generat_params_log1_7.txt,Parameter_212,With NN,0.000994,0.000065,0.000002,0.648476, 1.50%, 1.80%
nn_generat_params_log1_7.txt,Parameter_213,With NN,0.001195,0.000103,0.000003,0.889326, 1.43%, 2.03%
nn_generat_params_log1_7.txt,Parameter_214,With NN,0.001557,0.000116,0.000013,0.946843, 2.28%, 2.35%
nn_generat_params_log1_7.txt,Parameter_215,With NN,0.001338,0.000133,0.000007,0.902475, 1.97%, 1.97%
nn_generat_params_log1_7.txt,Parameter_216,With NN,0.001046,0.000102,0.000004,0.720140, 1.92%, 2.33%
nn_generat_params_log1_7.txt,Parameter_217,With NN,0.000577,0.000067,0.000001,0.605167, 1.62%, 1.81%
nn_generat_params_log1_7.txt,Parameter_218,With NN,0.001383,0.000105,0.000010,0.914807, 2.11%, 2.74%
nn_generat_params_log1_7.txt,Parameter_219,With NN,0.001013,0.000112,0.000002,0.722013, 1.46%, 1.57%
nn_generat_params_log1_7.txt,Parameter_220,With NN,0.001149,0.000096,0.000011,0.805966, 2.78%, 3.13%
nn_generat_params_log1_7.txt,Parameter_221,With NN,0.000984,0.000090,0.000004,0.673175, 1.86%, 2.39%
nn_generat_params_log1_7.txt,Parameter_222,With NN,0.001613,0.000113,0.000011,1.134602, 2.02%, 2.58%
nn_generat_params_log1_7.txt,Parameter_223,With NN,0.000946,0.000129,0.000003,0.742160, 1.73%, 1.83%
nn_generat_params_log1_7.txt,Parameter_224,With NN,0.001131,0.000060,0.000003,0.693263, 1.58%, 1.77%
nn_generat_params_log1_7.txt,Parameter_225,With NN,0.000975,0.000108,0.000006,0.849584, 2.41%, 2.02%
nn_generat_params_log1_7.txt,Parameter_226,With NN,0.001185,0.000132,0.000004,0.860867, 1.71%, 1.66%
nn_generat_params_log1_7.txt,Parameter_227,With NN,0.000980,0.000113,0.000003,0.644404, 1.74%, 1.82%
nn_generat_params_log1_7.txt,Parameter_228,With NN,0.001321,0.000105,0.000009,1.024167, 2.13%, 2.11%
nn_generat_params_log1_7.txt,Parameter_229,With NN,0.001043,0.000087,0.000009,0.802133, 2.71%, 2.31%
nn_generat_params_log1_7.txt,Parameter_230,With NN,0.001000,0.000110,0.000003,0.655169, 1.79%, 1.92%
nn_generat_params_log1_7.txt,Parameter_231,With NN,0.001112,0.000121,0.000004,0.728410, 1.87%, 2.13%
nn_generat_params_log1_7.txt,Parameter_232,With NN,0.000983,0.000075,0.000009,0.660765, 2.97%, 3.00%
nn_generat_params_log1_7.txt,Parameter_233,With NN,0.000977,0.000117,0.000003,0.712289, 1.81%, 1.71%
nn_generat_params_log1_7.txt,Parameter_234,With NN,0.001537,0.000106,0.000010,1.065510, 1.90%, 2.57%
nn_generat_params_log1_7.txt,Parameter_235,With NN,0.001505,0.000139,0.000010,1.014056, 2.13%, 2.51%
